category,SDR,GHG,index,value
released,0.0,CO2,1,85.18884
released,0.0,CO2,2,89.3475
released,0.0,CO2,3,89.3475
released,0.0,CO2,4,89.3475
released,0.0,CO2,5,89.3475
released,0.0,CO2,6,89.3475
released,0.0,CO2,7,89.3475
released,0.0,CO2,8,89.3475
released,0.0,CO2,9,89.49606
released,0.0,CO2,10,89.3475
released,0.0,CO2,11,89.3475
released,0.0,CO2,12,89.3475
released,0.0,CO2,13,89.3475
released,0.0,CO2,14,89.3475
released,0.0,CO2,15,89.3475
released,0.0,CO2,16,89.3475
released,0.0,CO2,17,97.94141
released,0.0,CO2,18,89.3475
released,0.0,CO2,19,89.3475
released,0.0,CO2,20,257.38596
released,0.0,CO2,21,257.38596
released,0.0,CO2,22,257.38596
released,0.0,CO2,23,257.38596
released,0.0,CO2,24,257.38596
released,0.0,CO2,25,257.53452
released,0.0,CO2,26,257.38596
released,0.0,CO2,27,278.17271
released,0.0,CO2,28,257.38596
released,0.0,CO2,29,257.38596
released,0.0,CO2,30,257.38596
released,0.0,CO2,31,257.38596
released,0.0,CO2,32,257.38596
released,0.0,CO2,33,257.53452
released,0.0,CO2,34,265.8313
released,0.0,CO2,35,257.38596
released,0.0,CO2,36,257.38596
released,0.0,CO2,37,257.38596
released,0.0,CO2,38,257.38596
released,0.0,CO2,39,257.38596
released,0.0,CO2,40,257.38596
released,0.0,CO2,41,257.53452
released,0.0,CO2,42,257.53452
released,0.0,CO2,43,257.38596
released,0.0,CO2,44,257.38596
released,0.0,CO2,45,257.38596
released,0.0,CO2,46,257.38596
released,0.0,CO2,47,257.38596
released,0.0,CO2,48,257.38596
released,0.0,CO2,49,257.38596
released,0.0,CO2,50,257.38596
released,0.0,CO2,51,257.38596
released,0.0,CO2,52,179.55078
released,0.0,CO2,53,168.03846
released,0.0,CO2,54,168.03846
released,0.0,CO2,55,168.03846
released,0.0,CO2,56,168.03846
released,0.0,CO2,57,168.03846
released,0.0,CO2,58,168.03846
released,0.0,CO2,59,168.03846
released,0.0,CO2,60,168.03846
released,0.0,CO2,61,168.03846
released,0.0,CO2,62,168.03846
released,0.0,CO2,63,168.03846
released,0.0,CO2,64,168.03846
released,0.0,CO2,65,168.03846
released,0.0,CO2,66,168.03846
released,0.0,CO2,67,168.03846
released,0.0,CO2,68,168.03846
released,0.0,CO2,69,168.03846
released,0.0,CH4,1,0.17143
released,0.0,CH4,2,0.0158
released,0.0,CH4,3,0.0158
released,0.0,CH4,4,0.0158
released,0.0,CH4,5,0.0158
released,0.0,CH4,6,0.0158
released,0.0,CH4,7,0.0158
released,0.0,CH4,8,0.0158
released,0.0,CH4,9,0.01629
released,0.0,CH4,10,0.0158
released,0.0,CH4,11,0.0158
released,0.0,CH4,12,0.0158
released,0.0,CH4,13,0.0158
released,0.0,CH4,14,0.0158
released,0.0,CH4,15,0.0158
released,0.0,CH4,16,0.0158
released,0.0,CH4,17,0.04425
released,0.0,CH4,18,0.0158
released,0.0,CH4,19,0.0158
released,0.0,CH4,20,0.05752
released,0.0,CH4,21,0.05752
released,0.0,CH4,22,0.05752
released,0.0,CH4,23,0.05752
released,0.0,CH4,24,0.05752
released,0.0,CH4,25,0.05801
released,0.0,CH4,26,0.05752
released,0.0,CH4,27,0.12633
released,0.0,CH4,28,0.05752
released,0.0,CH4,29,0.05752
released,0.0,CH4,30,0.05752
released,0.0,CH4,31,0.05752
released,0.0,CH4,32,0.05752
released,0.0,CH4,33,0.05801
released,0.0,CH4,34,0.08548
released,0.0,CH4,35,0.05752
released,0.0,CH4,36,0.05752
released,0.0,CH4,37,0.05752
released,0.0,CH4,38,0.05752
released,0.0,CH4,39,0.05752
released,0.0,CH4,40,0.05752
released,0.0,CH4,41,0.05801
released,0.0,CH4,42,0.05752
released,0.0,CH4,43,0.05752
released,0.0,CH4,44,0.05752
released,0.0,CH4,45,0.05752
released,0.0,CH4,46,0.05752
released,0.0,CH4,47,0.05752
released,0.0,CH4,48,0.05752
released,0.0,CH4,49,0.05752
released,0.0,CH4,50,0.05752
released,0.0,CH4,51,0.05752
released,0.0,CH4,52,0.04469
released,0.0,CH4,53,0.04172
released,0.0,CH4,54,0.04172
released,0.0,CH4,55,0.04172
released,0.0,CH4,56,0.04172
released,0.0,CH4,57,0.04172
released,0.0,CH4,58,0.04172
released,0.0,CH4,59,0.04172
released,0.0,CH4,60,0.04172
released,0.0,CH4,61,0.04172
released,0.0,CH4,62,0.04172
released,0.0,CH4,63,0.04172
released,0.0,CH4,64,0.04172
released,0.0,CH4,65,0.04172
released,0.0,CH4,66,0.04172
released,0.0,CH4,67,0.04172
released,0.0,CH4,68,0.04172
released,0.0,CH4,69,0.04172
released,0.0,N2O,1,0.0003
released,0.0,N2O,2,0.00254
released,0.0,N2O,3,0.00254
released,0.0,N2O,4,0.00254
released,0.0,N2O,5,0.00254
released,0.0,N2O,6,0.00254
released,0.0,N2O,7,0.00254
released,0.0,N2O,8,0.00254
released,0.0,N2O,9,0.00254
released,0.0,N2O,10,0.00254
released,0.0,N2O,11,0.00254
released,0.0,N2O,12,0.00254
released,0.0,N2O,13,0.00254
released,0.0,N2O,14,0.00254
released,0.0,N2O,15,0.00254
released,0.0,N2O,16,0.00254
released,0.0,N2O,17,0.00255
released,0.0,N2O,18,0.00254
released,0.0,N2O,19,0.00254
released,0.0,N2O,20,0.00924
released,0.0,N2O,21,0.00924
released,0.0,N2O,22,0.00924
released,0.0,N2O,23,0.00924
released,0.0,N2O,24,0.00924
released,0.0,N2O,25,0.00924
released,0.0,N2O,26,0.00924
released,0.0,N2O,27,0.00927
released,0.0,N2O,28,0.00924
released,0.0,N2O,29,0.00924
released,0.0,N2O,30,0.00924
released,0.0,N2O,31,0.00924
released,0.0,N2O,32,0.00924
released,0.0,N2O,33,0.00924
released,0.0,N2O,34,0.00925
released,0.0,N2O,35,0.00924
released,0.0,N2O,36,0.00924
released,0.0,N2O,37,0.00924
released,0.0,N2O,38,0.00924
released,0.0,N2O,39,0.00924
released,0.0,N2O,40,0.00924
released,0.0,N2O,41,0.00924
released,0.0,N2O,42,0.00924
released,0.0,N2O,43,0.00924
released,0.0,N2O,44,0.00924
released,0.0,N2O,45,0.00924
released,0.0,N2O,46,0.00924
released,0.0,N2O,47,0.00924
released,0.0,N2O,48,0.00924
released,0.0,N2O,49,0.00924
released,0.0,N2O,50,0.00924
released,0.0,N2O,51,0.00924
released,0.0,N2O,52,0.00718
released,0.0,N2O,53,0.00671
released,0.0,N2O,54,0.00671
released,0.0,N2O,55,0.00671
released,0.0,N2O,56,0.00671
released,0.0,N2O,57,0.00671
released,0.0,N2O,58,0.00671
released,0.0,N2O,59,0.00671
released,0.0,N2O,60,0.00671
released,0.0,N2O,61,0.00671
released,0.0,N2O,62,0.00671
released,0.0,N2O,63,0.00671
released,0.0,N2O,64,0.00671
released,0.0,N2O,65,0.00671
released,0.0,N2O,66,0.00671
released,0.0,N2O,67,0.00671
released,0.0,N2O,68,0.00671
released,0.0,N2O,69,0.00671
released,-0.03,CO2,1,85.18884
released,-0.03,CO2,2,92.11082474226805
released,-0.03,CO2,3,94.95961313635881
released,-0.03,CO2,4,97.89650838799878
released,-0.03,CO2,5,100.92423545154512
released,-0.03,CO2,6,104.04560355829396
released,-0.03,CO2,7,107.26350882298347
released,-0.03,CO2,8,110.5809369309108
released,-0.03,CO2,9,114.19051775342606
released,-0.03,CO2,10,117.52676897747983
released,-0.03,CO2,11,121.16161750255654
released,-0.03,CO2,12,124.90888402325417
released,-0.03,CO2,13,128.77204538479813
released,-0.03,CO2,14,132.75468596370942
released,-0.03,CO2,15,136.86050099351488
released,-0.03,CO2,16,141.0932999933143
released,-0.03,CO2,17,159.44782655810403
released,-0.03,CO2,18,149.95568072410913
released,-0.03,CO2,19,154.59348528258676
released,-0.03,CO2,20,459.11544400459417
released,-0.03,CO2,21,473.3148907263858
released,-0.03,CO2,22,487.95349559421214
released,-0.03,CO2,23,503.0448408187754
released,-0.03,CO2,24,518.6029286791501
released,-0.03,CO2,25,534.9507833918407
released,-0.03,CO2,26,551.1775201181316
released,-0.03,CO2,27,614.1146114852372
released,-0.03,CO2,28,585.7981933448099
released,-0.03,CO2,29,603.9156632420721
released,-0.03,CO2,30,622.5934672598681
released,-0.03,CO2,31,641.8489353194516
released,-0.03,CO2,32,661.6999333190223
released,-0.03,CO2,33,682.5586168610679
released,-0.03,CO2,34,726.3381981688194
released,-0.03,CO2,35,725.0131573071872
released,-0.03,CO2,36,747.4362446465847
released,-0.03,CO2,37,770.5528295325615
released,-0.03,CO2,38,794.384360342847
released,-0.03,CO2,39,818.9529488070588
released,-0.03,CO2,40,844.2813905227412
released,-0.03,CO2,41,870.8955663123909
released,-0.03,CO2,42,897.8304807344236
released,-0.03,CO2,43,925.0644979338067
released,-0.03,CO2,44,953.6747401379452
released,-0.03,CO2,45,983.1698351937578
released,-0.03,CO2,46,1013.5771496842864
released,-0.03,CO2,47,1044.9248965817387
released,-0.03,CO2,48,1077.242161424473
released,-0.03,CO2,49,1110.55892930358
released,-0.03,CO2,50,1144.9061126841034
released,-0.03,CO2,51,1180.3155800867046
released,-0.03,CO2,52,848.8458867544709
released,-0.03,CO2,53,818.9898339195489
released,-0.03,CO2,54,844.319416411906
released,-0.03,CO2,55,870.4323880535114
released,-0.03,CO2,56,897.3529773747541
released,-0.03,CO2,57,925.1061622420144
released,-0.03,CO2,58,953.7176930330048
released,-0.03,CO2,59,983.2141165288709
released,-0.03,CO2,60,1013.6228005452278
released,-0.03,CO2,61,1044.971959324977
released,-0.03,CO2,62,1077.2906797164712
released,-0.03,CO2,63,1110.6089481613105
released,-0.03,CO2,64,1144.957678516815
released,-0.03,CO2,65,1180.3687407389846
released,-0.03,CO2,66,1216.8749904525616
released,-0.03,CO2,67,1254.5102994356305
released,-0.03,CO2,68,1293.3095870470418
released,-0.03,CO2,69,1333.3088526258161
released,-0.03,CH4,1,0.17143
released,-0.03,CH4,2,0.016288659793814435
released,-0.03,CH4,3,0.016792432777128285
released,-0.03,CH4,4,0.01731178636817349
released,-0.03,CH4,5,0.017847202441415966
released,-0.03,CH4,6,0.01839917777465564
released,-0.03,CH4,7,0.01896822450995427
released,-0.03,CH4,8,0.019554870628818836
released,-0.03,CH4,9,0.020784865101361003
released,-0.03,CH4,10,0.020783155094929142
released,-0.03,CH4,11,0.021425933087555818
released,-0.03,CH4,12,0.02208859081191322
released,-0.03,CH4,13,0.022771743105065176
released,-0.03,CH4,14,0.023476023819654822
released,-0.03,CH4,15,0.02420208641201528
released,-0.03,CH4,16,0.02495060454846936
released,-0.03,CH4,17,0.0720386435645158
released,-0.03,CH4,18,0.02651780693853689
released,-0.03,CH4,19,0.02733794529746071
released,-0.03,CH4,20,0.10260202358801644
released,-0.03,CH4,21,0.1057752820495015
released,-0.03,CH4,22,0.10904668252525927
released,-0.03,CH4,23,0.11241926033531884
released,-0.03,CH4,24,0.11589614467558647
released,-0.03,CH4,25,0.12049838967048253
released,-0.03,CH4,26,0.12317583661981768
released,-0.03,CH4,27,0.2788954346705326
released,-0.03,CH4,28,0.13091278203828005
released,-0.03,CH4,29,0.13496163096729902
released,-0.03,CH4,30,0.13913570202814332
released,-0.03,CH4,31,0.14343886807025083
released,-0.03,CH4,32,0.1478751217219081
released,-0.03,CH4,33,0.15374725440345066
released,-0.03,CH4,34,0.2335593633235465
released,-0.03,CH4,35,0.1620242098998306
released,-0.03,CH4,36,0.1670352679379697
released,-0.03,CH4,37,0.17220130715254608
released,-0.03,CH4,38,0.17752712077582072
released,-0.03,CH4,39,0.18301765028435124
released,-0.03,CH4,40,0.1886779899838673
released,-0.03,CH4,41,0.19617040776429429
released,-0.03,CH4,42,0.2005292698308718
released,-0.03,CH4,43,0.20673120601120806
released,-0.03,CH4,44,0.21312495465073
released,-0.03,CH4,45,0.21971644809353605
released,-0.03,CH4,46,0.2265118021582846
released,-0.03,CH4,47,0.23351732181266455
released,-0.03,CH4,48,0.24073950702336552
released,-0.03,CH4,49,0.24818505878697475
released,-0.03,CH4,50,0.2558608853473967
released,-0.03,CH4,51,0.2637741086055636
released,-0.03,CH4,52,0.2112768470237629
released,-0.03,CH4,53,0.2033359260202907
released,-0.03,CH4,54,0.20962466600029972
released,-0.03,CH4,55,0.21610790309309252
released,-0.03,CH4,56,0.22279165267329126
released,-0.03,CH4,57,0.2296821161580322
released,-0.03,CH4,58,0.23678568676085798
released,-0.03,CH4,59,0.24410895542356495
released,-0.03,CH4,60,0.25165871693151026
released,-0.03,CH4,61,0.25944197621805176
released,-0.03,CH4,62,0.2674659548639709
released,-0.03,CH4,63,0.2757380977979082
released,-0.03,CH4,64,0.28426608020402905
released,-0.03,CH4,65,0.2930578146433289
released,-0.03,CH4,66,0.3021214583951845
released,-0.03,CH4,67,0.3114654210259634
released,-0.03,CH4,68,0.32109837219171483
released,-0.03,CH4,69,0.3310292496821802
released,-0.03,N2O,1,0.0003
released,-0.03,N2O,2,0.0026185567010309284
released,-0.03,N2O,3,0.0026995429907535344
released,-0.03,N2O,4,0.002783034011086118
released,-0.03,N2O,5,0.0028691072279238327
released,-0.03,N2O,6,0.002957842503014261
released,-0.03,N2O,7,0.003049322168055939
released,-0.03,N2O,8,0.003143631101088597
released,-0.03,N2O,9,0.0032408568052459765
released,-0.03,N2O,10,0.0033410894899443054
released,-0.03,N2O,11,0.0034444221545817584
released,-0.03,N2O,12,0.003550950674826555
released,-0.03,N2O,13,0.0036607738915737684
released,-0.03,N2O,14,0.0037739937026533697
released,-0.03,N2O,15,0.003890715157374608
released,-0.03,N2O,16,0.004011046553994441
released,-0.03,N2O,17,0.004151379459650063
released,-0.03,N2O,18,0.0042629892167015
released,-0.03,N2O,19,0.004394834244022165
released,-0.03,N2O,20,0.01648196623701794
released,-0.03,N2O,21,0.016991717770121588
released,-0.03,N2O,22,0.01751723481455834
released,-0.03,N2O,23,0.018059004963462206
released,-0.03,N2O,24,0.01861753089016723
released,-0.03,N2O,25,0.019193330814605388
released,-0.03,N2O,26,0.019786938984129265
released,-0.03,N2O,27,0.02046513638404051
released,-0.03,N2O,28,0.02102980017443859
released,-0.03,N2O,29,0.021680206365400606
released,-0.03,N2O,30,0.022350728211753202
released,-0.03,N2O,31,0.02304198784716825
released,-0.03,N2O,32,0.023754626646565205
released,-0.03,N2O,33,0.024489305821201242
released,-0.03,N2O,34,0.025274030308175068
released,-0.03,N2O,35,0.02602753302285179
released,-0.03,N2O,36,0.026832508270981225
released,-0.03,N2O,37,0.027662379660805387
released,-0.03,N2O,38,0.02851791717608803
released,-0.03,N2O,39,0.02939991461452374
released,-0.03,N2O,40,0.030309190324251282
released,-0.03,N2O,41,0.03124658796314565
released,-0.03,N2O,42,0.032212977281593454
released,-0.03,N2O,43,0.03320925492947779
released,-0.03,N2O,44,0.03423634528812144
released,-0.03,N2O,45,0.03529520132796024
released,-0.03,N2O,46,0.036386805492742515
released,-0.03,N2O,47,0.037512170611074765
released,-0.03,N2O,48,0.03867234083615955
released,-0.03,N2O,49,0.03986839261459747
released,-0.03,N2O,50,0.04110143568515204
released,-0.03,N2O,51,0.042372614108404164
released,-0.03,N2O,52,0.03394423275074105
released,-0.03,N2O,53,0.03270335722905443
released,-0.03,N2O,54,0.03371480126706642
released,-0.03,N2O,55,0.03475752707944992
released,-0.03,N2O,56,0.03583250214376281
released,-0.03,N2O,57,0.03694072385954928
released,-0.03,N2O,58,0.038083220473762155
released,-0.03,N2O,59,0.03926105203480634
released,-0.03,N2O,60,0.040475311376089014
released,-0.03,N2O,61,0.041727125129988676
released,-0.03,N2O,62,0.0430176547731842
released,-0.03,N2O,63,0.04434809770431361
released,-0.03,N2O,64,0.045719688354962484
released,-0.03,N2O,65,0.04713369933501287
released,-0.03,N2O,66,0.04859144261341534
released,-0.03,N2O,67,0.050094270735479736
released,-0.03,N2O,68,0.05164357807781415
released,-0.03,N2O,69,0.053240802142076445
released,-0.01,CO2,1,85.18884
released,-0.01,CO2,2,90.25
released,-0.01,CO2,3,91.16161616161615
released,-0.01,CO2,4,92.08244056728905
released,-0.01,CO2,5,93.01256622958492
released,-0.01,CO2,6,93.9520871005908
released,-0.01,CO2,7,94.90109808140485
released,-0.01,CO2,8,95.85969503172208
released,-0.01,CO2,9,96.98897272499133
released,-0.01,CO2,10,97.8060351308255
released,-0.01,CO2,11,98.79397487962173
released,-0.01,CO2,12,99.79189381779972
released,-0.01,CO2,13,100.79989274525225
released,-0.01,CO2,14,101.81807348005279
released,-0.01,CO2,15,102.84653886874018
released,-0.01,CO2,16,103.88539279670727
released,-0.01,CO2,17,115.02791251063309
released,-0.01,CO2,18,105.99468706938808
released,-0.01,CO2,19,107.06534047412936
released,-0.01,CO2,20,311.54167874961763
released,-0.01,CO2,21,314.6885643935531
released,-0.01,CO2,22,317.8672367611648
released,-0.01,CO2,23,321.07801693046946
released,-0.01,CO2,24,324.32122922269645
released,-0.01,CO2,25,327.7862862970895
released,-0.01,CO2,26,330.9062638737848
released,-0.01,CO2,27,361.243018024845
released,-0.01,CO2,28,337.6250014016782
released,-0.01,CO2,29,341.0353549511901
released,-0.01,CO2,30,344.4801565163537
released,-0.01,CO2,31,347.95975405692286
released,-0.01,CO2,32,351.4744990473968
released,-0.01,CO2,33,355.22966241524614
released,-0.01,CO2,34,370.3775831267164
released,-0.01,CO2,35,362.2331869324784
released,-0.01,CO2,36,365.8921080126045
released,-0.01,CO2,37,369.5879878915197
released,-0.01,CO2,38,373.32119989042394
released,-0.01,CO2,39,377.0921211014383
released,-0.01,CO2,40,380.90113242569527
released,-0.01,CO2,41,384.97069076672403
released,-0.01,CO2,42,388.8592836027516
released,-0.01,CO2,43,392.5605740351121
released,-0.01,CO2,44,396.5258323586991
released,-0.01,CO2,45,400.5311437966658
released,-0.01,CO2,46,404.576912925925
released,-0.01,CO2,47,408.6635484100253
released,-0.01,CO2,48,412.79146304042956
released,-0.01,CO2,49,416.9610737782117
released,-0.01,CO2,50,421.1728017961735
released,-0.01,CO2,51,425.42707252138734
released,-0.01,CO2,52,299.7729016181826
released,-0.01,CO2,53,283.3861190962239
released,-0.01,CO2,54,286.2486051477009
released,-0.01,CO2,55,289.1400051996979
released,-0.01,CO2,56,292.06061131282615
released,-0.01,CO2,57,295.0107184978042
released,-0.01,CO2,58,297.9906247452568
released,-0.01,CO2,59,301.00063105581495
released,-0.01,CO2,60,304.0410414705201
released,-0.01,CO2,61,307.1121631015355
released,-0.01,CO2,62,310.2143061631672
released,-0.01,CO2,63,313.3477840031992
released,-0.01,CO2,64,316.51291313454465
released,-0.01,CO2,65,319.7100132672168
released,-0.01,CO2,66,322.939407340623
released,-0.01,CO2,67,326.2014215561849
released,-0.01,CO2,68,329.4963854102878
released,-0.01,CO2,69,332.82463172756337
released,-0.01,CH4,1,0.17143
released,-0.01,CH4,2,0.015959595959595962
released,-0.01,CH4,3,0.016120803999591878
released,-0.01,CH4,4,0.01628364040362816
released,-0.01,CH4,5,0.01644812161982643
released,-0.01,CH4,6,0.016614264262450936
released,-0.01,CH4,7,0.016782085113586802
released,-0.01,CH4,8,0.016951601124835156
released,-0.01,CH4,9,0.017653853875691385
released,-0.01,CH4,10,0.01729578729194486
released,-0.01,CH4,11,0.01747049221408572
released,-0.01,CH4,12,0.017646961832409814
released,-0.01,CH4,13,0.017825213972131125
released,-0.01,CH4,14,0.01800526663851629
released,-0.01,CH4,15,0.018187138018703322
released,-0.01,CH4,16,0.018370846483538712
released,-0.01,CH4,17,0.0519696942140767
released,-0.01,CH4,18,0.018743849080235395
released,-0.01,CH4,19,0.01893318088912666
released,-0.01,CH4,20,0.06962259076477212
released,-0.01,CH4,21,0.07032584925734557
released,-0.01,CH4,22,0.07103621137105613
released,-0.01,CH4,23,0.07175374885965266
released,-0.01,CH4,24,0.07247853420166935
released,-0.01,CH4,25,0.0738343056616028
released,-0.01,CH4,26,0.07395014202802709
released,-0.01,CH4,27,0.1640557424453271
released,-0.01,CH4,28,0.07545162945416499
released,-0.01,CH4,29,0.07621376712541918
released,-0.01,CH4,30,0.07698360315698907
released,-0.01,CH4,31,0.07776121531008996
released,-0.01,CH4,32,0.078546682131404
released,-0.01,CH4,33,0.08001596336175992
released,-0.01,CH4,34,0.11909762246083029
released,-0.01,CH4,35,0.08095100802062459
released,-0.01,CH4,36,0.08176869497032788
released,-0.01,CH4,37,0.08259464138416957
released,-0.01,CH4,38,0.08342893069108037
released,-0.01,CH4,39,0.08427164716270744
released,-0.01,CH4,40,0.0851228759219267
released,-0.01,CH4,41,0.08671517034445582
released,-0.01,CH4,42,0.08685121510246577
released,-0.01,CH4,43,0.08772850010350078
released,-0.01,CH4,44,0.08861464656919271
released,-0.01,CH4,45,0.08950974400928557
released,-0.01,CH4,46,0.09041388283766219
released,-0.01,CH4,47,0.09132715438147697
released,-0.01,CH4,48,0.09224965089038076
released,-0.01,CH4,49,0.09318146554583916
released,-0.01,CH4,50,0.09412269247054461
released,-0.01,CH4,51,0.09507342673792385
released,-0.01,CH4,52,0.07461315942663452
released,-0.01,CH4,53,0.07035811259335786
released,-0.01,CH4,54,0.07106880059935139
released,-0.01,CH4,55,0.07178666727207211
released,-0.01,CH4,56,0.07251178512330515
released,-0.01,CH4,57,0.07324422739727793
released,-0.01,CH4,58,0.07398406807805853
released,-0.01,CH4,59,0.07473138189702883
released,-0.01,CH4,60,0.07548624434043313
released,-0.01,CH4,61,0.07624873165700317
released,-0.01,CH4,62,0.07701892086565978
released,-0.01,CH4,63,0.07779688976329271
released,-0.01,CH4,64,0.0785827169326189
released,-0.01,CH4,65,0.0793764817501201
released,-0.01,CH4,66,0.0801782643940607
released,-0.01,CH4,67,0.08098814585258658
released,-0.01,CH4,68,0.08180620793190564
released,-0.01,CH4,69,0.08263253326455114
released,-0.01,N2O,1,0.0003
released,-0.01,N2O,2,0.002565656565656566
released,-0.01,N2O,3,0.0025915722885419853
released,-0.01,N2O,4,0.002617749786406046
released,-0.01,N2O,5,0.002644191703440451
released,-0.01,N2O,6,0.00267090071054591
released,-0.01,N2O,7,0.002697879505601929
released,-0.01,N2O,8,0.0027251308137393225
released,-0.01,N2O,9,0.002752657387615477
released,-0.01,N2O,10,0.0027804620076924014
released,-0.01,N2O,11,0.0028085474825175773
released,-0.01,N2O,12,0.0028369166490076533
released,-0.01,N2O,13,0.0028655723727350037
released,-0.01,N2O,14,0.0028945175482171757
released,-0.01,N2O,15,0.002923755099209268
released,-0.01,N2O,16,0.0029532879789992608
released,-0.01,N2O,17,0.002994863734370522
released,-0.01,N2O,18,0.0030132516875821455
released,-0.01,N2O,19,0.003043688573315298
released,-0.01,N2O,20,0.011184157487247815
released,-0.01,N2O,21,0.011297128774997793
released,-0.01,N2O,22,0.011411241186866457
released,-0.01,N2O,23,0.011526506249360058
released,-0.01,N2O,24,0.0116429356054142
released,-0.01,N2O,25,0.0117605410155699
released,-0.01,N2O,26,0.011879334359161513
released,-0.01,N2O,27,0.012038286491476154
released,-0.01,N2O,28,0.012120532965168367
released,-0.01,N2O,29,0.012242962591079157
released,-0.01,N2O,30,0.012366628879877939
released,-0.01,N2O,31,0.012491544323109028
released,-0.01,N2O,32,0.012617721538493967
released,-0.01,N2O,33,0.012745173271206028
released,-0.01,N2O,34,0.012887845200780068
released,-0.01,N2O,35,0.01300395191430061
released,-0.01,N2O,36,0.013135304963940012
released,-0.01,N2O,37,0.013267984812060618
released,-0.01,N2O,38,0.013402004860667291
released,-0.01,N2O,39,0.013537378647138677
released,-0.01,N2O,40,0.013674119845594624
released,-0.01,N2O,41,0.013812242268277396
released,-0.01,N2O,42,0.013951759866946864
released,-0.01,N2O,43,0.014092686734289765
released,-0.01,N2O,44,0.014235037105343195
released,-0.01,N2O,45,0.01437882535893252
released,-0.01,N2O,46,0.014524066019123759
released,-0.01,N2O,47,0.014670773756690667
released,-0.01,N2O,48,0.01481896339059663
released,-0.01,N2O,49,0.014968649889491547
released,-0.01,N2O,50,0.015119848373223787
released,-0.01,N2O,51,0.01527257411436746
released,-0.01,N2O,52,0.01198752483068328
released,-0.01,N2O,53,0.011315985989967192
released,-0.01,N2O,54,0.01143028887875474
released,-0.01,N2O,55,0.011545746342176505
released,-0.01,N2O,56,0.011662370042602531
released,-0.01,N2O,57,0.011780171760204575
released,-0.01,N2O,58,0.01189916339414604
released,-0.01,N2O,59,0.012019356963783877
released,-0.01,N2O,60,0.012140764609882702
released,-0.01,N2O,61,0.012263398595841114
released,-0.01,N2O,62,0.01238727130893042
released,-0.01,N2O,63,0.01251239526154588
released,-0.01,N2O,64,0.012638783092470584
released,-0.01,N2O,65,0.012766447568152107
released,-0.01,N2O,66,0.012895401583992026
released,-0.01,N2O,67,0.013025658165648513
released,-0.01,N2O,68,0.013157230470352032
released,-0.01,N2O,69,0.013290131788234376
released,0.01,CO2,1,85.18884
released,0.01,CO2,2,88.4628712871287
released,0.01,CO2,3,87.58700127438486
released,0.01,CO2,4,86.7198032419652
released,0.01,CO2,5,85.86119132867842
released,0.01,CO2,6,85.01108052344397
released,0.01,CO2,7,84.16938665687522
released,0.01,CO2,8,83.33602639294577
released,0.01,CO2,9,82.64810988827035
released,0.01,CO2,10,81.69397744627564
released,0.01,CO2,11,80.88512618443131
released,0.01,CO2,12,80.0842833509221
released,0.01,CO2,13,79.29136965437831
released,0.01,CO2,14,78.50630658849337
released,0.01,CO2,15,77.72901642425086
released,0.01,CO2,16,76.95942220222858
released,0.01,CO2,17,83.52651689846627
released,0.01,CO2,18,75.44301754948395
released,0.01,CO2,19,74.69605697968707
released,0.01,CO2,20,213.0486326630609
released,0.01,CO2,21,210.9392402604563
released,0.01,CO2,22,208.85073293114488
released,0.01,CO2,23,206.78290389222263
released,0.01,CO2,24,204.73554840814123
released,0.01,CO2,25,202.8254645943269
released,0.01,CO2,26,200.70144927766026
released,0.01,CO2,27,214.76267421788245
released,0.01,CO2,28,196.74683783713385
released,0.01,CO2,29,194.79884934369687
released,0.01,CO2,30,192.87014786504642
released,0.01,CO2,31,190.96054244064
released,0.01,CO2,32,189.06984400063365
released,0.01,CO2,33,187.30591364504113
released,0.01,CO2,34,191.4259364352207
released,0.01,CO2,35,183.5093278572317
released,0.01,CO2,36,181.6924038190413
released,0.01,CO2,37,179.89346912776364
released,0.01,CO2,38,178.1123456710531
released,0.01,CO2,39,176.34885710005258
released,0.01,CO2,40,174.60282881193325
released,0.01,CO2,41,172.97386872291625
released,0.01,CO2,42,171.26125616130324
released,0.01,CO2,43,169.46778544515945
released,0.01,CO2,44,167.78988657936583
released,0.01,CO2,45,166.1286005736295
released,0.01,CO2,46,164.48376294418765
released,0.01,CO2,47,162.85521083582935
released,0.01,CO2,48,161.24278300577163
released,0.01,CO2,49,159.64631980769468
released,0.01,CO2,50,158.06566317593533
released,0.01,CO2,51,156.50065660983694
released,0.01,CO2,52,108.0929160823605
released,0.01,CO2,53,100.16067809130578
released,0.01,CO2,54,99.16898820921364
released,0.01,CO2,55,98.18711703882539
released,0.01,CO2,56,97.21496736517365
released,0.01,CO2,57,96.25244293581548
released,0.01,CO2,58,95.29944845130247
released,0.01,CO2,59,94.35588955574501
released,0.01,CO2,60,93.42167282747032
released,0.01,CO2,61,92.49670576977257
released,0.01,CO2,62,91.58089680175505
released,0.01,CO2,63,90.67415524926241
released,0.01,CO2,64,89.77639133590337
released,0.01,CO2,65,88.88751617416176
released,0.01,CO2,66,88.0074417565958
released,0.01,CO2,67,87.13608094712457
released,0.01,CO2,68,86.27334747240054
released,0.01,CO2,69,85.41915591326787
released,0.01,CH4,1,0.17143
released,0.01,CH4,2,0.015643564356435644
released,0.01,CH4,3,0.015488677580629351
released,0.01,CH4,4,0.015335324337256782
released,0.01,CH4,5,0.015183489442828497
released,0.01,CH4,6,0.01503315786418663
